,Dual_dist,seed,Algorithm,naive_init,lr,epoch_num,momentum,best_obj,max_grid_obj,max_data_obj
220,bernoulli_1,2,SGD_adaptive,True,1e-05,10,NA,-254.33924865722656,-316.61257618713086,-311.6397341953441
221,bernoulli_1,2,SGD_adaptive,True,0.0001,10,NA,-254.8120574951172,-316.61257618713086,-311.6397341953441
222,bernoulli_1,2,SGD_adaptive,True,0.001,10,NA,-258.6130065917969,-316.61257618713086,-311.6397341953441
223,bernoulli_1,2,SGD_adaptive,True,0.01,10,NA,-269.53973388671875,-316.61257618713086,-311.6397341953441
224,bernoulli_1,2,SGD_adaptive,True,0.1,10,NA,-268.0265197753906,-316.61257618713086,-311.6397341953441
225,bernoulli_1,2,SGD_adaptive,False,1e-05,10,NA,-311.6433410644531,-316.61257618713086,-311.6397341953441
226,bernoulli_1,2,SGD_adaptive,False,0.0001,10,NA,-311.70831298828125,-316.61257618713086,-311.6397341953441
227,bernoulli_1,2,SGD_adaptive,False,0.001,10,NA,-312.0912170410156,-316.61257618713086,-311.6397341953441
228,bernoulli_1,2,SGD_adaptive,False,0.01,10,NA,-316.0765380859375,-316.61257618713086,-311.6397341953441
229,bernoulli_1,2,SGD_adaptive,False,0.1,10,NA,-311.63970947265625,-316.61257618713086,-311.6397341953441
