,Dual_dist,seed,Algorithm,naive_init,lr,epoch_num,momentum,best_obj,max_grid_obj,max_data_obj
260,bernoulli_5,12,Adam_full_batch,True,1e-05,10,NA,-37.26108932495117,-46.236110273691835,-46.259692227110506
261,bernoulli_5,12,Adam_full_batch,True,0.0001,10,NA,-37.288421630859375,-46.236110273691835,-46.259692227110506
262,bernoulli_5,12,Adam_full_batch,True,0.001,10,NA,-37.54782485961914,-46.236110273691835,-46.259692227110506
263,bernoulli_5,12,Adam_full_batch,True,0.01,10,NA,-39.03232192993164,-46.236110273691835,-46.259692227110506
264,bernoulli_5,12,Adam_full_batch,True,0.1,10,NA,-39.24770736694336,-46.236110273691835,-46.259692227110506
265,bernoulli_5,12,Adam_full_batch,False,1e-05,10,NA,-46.25972366333008,-46.236110273691835,-46.259692227110506
266,bernoulli_5,12,Adam_full_batch,False,0.0001,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
267,bernoulli_5,12,Adam_full_batch,False,0.001,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
268,bernoulli_5,12,Adam_full_batch,False,0.01,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
269,bernoulli_5,12,Adam_full_batch,False,0.1,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
270,bernoulli_5,12,GD_c_l_rate,True,1e-05,10,NA,-37.332801818847656,-46.236110273691835,-46.259692227110506
271,bernoulli_5,12,GD_c_l_rate,True,0.0001,10,NA,-37.89875793457031,-46.236110273691835,-46.259692227110506
272,bernoulli_5,12,GD_c_l_rate,True,0.001,10,NA,-39.307044982910156,-46.236110273691835,-46.259692227110506
273,bernoulli_5,12,GD_c_l_rate,True,0.01,10,NA,-39.33073806762695,-46.236110273691835,-46.259692227110506
274,bernoulli_5,12,GD_c_l_rate,True,0.1,10,NA,-37.81810760498047,-46.236110273691835,-46.259692227110506
275,bernoulli_5,12,GD_c_l_rate,False,1e-05,10,NA,-46.25971603393555,-46.236110273691835,-46.259692227110506
276,bernoulli_5,12,GD_c_l_rate,False,0.0001,10,NA,-46.25969696044922,-46.236110273691835,-46.259692227110506
277,bernoulli_5,12,GD_c_l_rate,False,0.001,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
278,bernoulli_5,12,GD_c_l_rate,False,0.01,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
279,bernoulli_5,12,GD_c_l_rate,False,0.1,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
280,bernoulli_5,12,GD_scale_by_ep,True,1e-05,10,NA,-37.27255630493164,-46.236110273691835,-46.259692227110506
281,bernoulli_5,12,GD_scale_by_ep,True,0.0001,10,NA,-37.39927673339844,-46.236110273691835,-46.259692227110506
282,bernoulli_5,12,GD_scale_by_ep,True,0.001,10,NA,-38.360408782958984,-46.236110273691835,-46.259692227110506
283,bernoulli_5,12,GD_scale_by_ep,True,0.01,10,NA,-39.15209197998047,-46.236110273691835,-46.259692227110506
284,bernoulli_5,12,GD_scale_by_ep,True,0.1,10,NA,-37.258056640625,-46.236110273691835,-46.259692227110506
285,bernoulli_5,12,GD_scale_by_ep,False,1e-05,10,NA,-46.25970458984375,-46.236110273691835,-46.259692227110506
286,bernoulli_5,12,GD_scale_by_ep,False,0.0001,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
287,bernoulli_5,12,GD_scale_by_ep,False,0.001,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
288,bernoulli_5,12,GD_scale_by_ep,False,0.01,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
289,bernoulli_5,12,GD_scale_by_ep,False,0.1,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
290,bernoulli_5,12,SVRG,True,1e-05,10,NA,-37.34049987792969,-46.236110273691835,-46.259692227110506
291,bernoulli_5,12,SVRG,True,0.0001,10,NA,-37.998287200927734,-46.236110273691835,-46.259692227110506
292,bernoulli_5,12,SVRG,True,0.001,10,NA,-39.34708023071289,-46.236110273691835,-46.259692227110506
293,bernoulli_5,12,SVRG,True,0.01,10,NA,-43.23369216918945,-46.236110273691835,-46.259692227110506
294,bernoulli_5,12,SVRG,True,0.1,10,NA,-37.258056640625,-46.236110273691835,-46.259692227110506
295,bernoulli_5,12,SVRG,False,1e-05,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
296,bernoulli_5,12,SVRG,False,0.0001,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
297,bernoulli_5,12,SVRG,False,0.001,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
298,bernoulli_5,12,SVRG,False,0.01,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
299,bernoulli_5,12,SVRG,False,0.1,10,NA,-46.25969314575195,-46.236110273691835,-46.259692227110506
300,bernoulli_5,13,SGD_c_l_rate,True,1e-05,10,NA,-36.206180572509766,-45.83052153569349,-45.82140140032231
301,bernoulli_5,13,SGD_c_l_rate,True,0.0001,10,NA,-36.94575500488281,-45.83052153569349,-45.82140140032231
302,bernoulli_5,13,SGD_c_l_rate,True,0.001,10,NA,-40.1349983215332,-45.83052153569349,-45.82140140032231
303,bernoulli_5,13,SGD_c_l_rate,True,0.01,10,NA,-40.15445327758789,-45.83052153569349,-45.82140140032231
304,bernoulli_5,13,SGD_c_l_rate,True,0.1,10,NA,-36.1125602722168,-45.83052153569349,-45.82140140032231
305,bernoulli_5,13,SGD_c_l_rate,False,1e-05,10,NA,-45.82180404663086,-45.83052153569349,-45.82140140032231
306,bernoulli_5,13,SGD_c_l_rate,False,0.0001,10,NA,-45.82430648803711,-45.83052153569349,-45.82140140032231
307,bernoulli_5,13,SGD_c_l_rate,False,0.001,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
308,bernoulli_5,13,SGD_c_l_rate,False,0.01,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
309,bernoulli_5,13,SGD_c_l_rate,False,0.1,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
310,bernoulli_5,13,SGD_scale_by_ep,True,1e-05,10,NA,-36.128875732421875,-45.83052153569349,-45.82140140032231
311,bernoulli_5,13,SGD_scale_by_ep,True,0.0001,10,NA,-36.27180862426758,-45.83052153569349,-45.82140140032231
312,bernoulli_5,13,SGD_scale_by_ep,True,0.001,10,NA,-37.424766540527344,-45.83052153569349,-45.82140140032231
313,bernoulli_5,13,SGD_scale_by_ep,True,0.01,10,NA,-41.8183708190918,-45.83052153569349,-45.82140140032231
314,bernoulli_5,13,SGD_scale_by_ep,True,0.1,10,NA,-38.566734313964844,-45.83052153569349,-45.82140140032231
315,bernoulli_5,13,SGD_scale_by_ep,False,1e-05,10,NA,-45.82145690917969,-45.83052153569349,-45.82140140032231
316,bernoulli_5,13,SGD_scale_by_ep,False,0.0001,10,NA,-45.82174301147461,-45.83052153569349,-45.82140140032231
317,bernoulli_5,13,SGD_scale_by_ep,False,0.001,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
318,bernoulli_5,13,SGD_scale_by_ep,False,0.01,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
319,bernoulli_5,13,SGD_scale_by_ep,False,0.1,10,NA,-45.821407318115234,-45.83052153569349,-45.82140140032231
320,bernoulli_5,13,SGD_adaptive,True,1e-05,10,NA,-36.116065979003906,-45.83052153569349,-45.82140140032231
321,bernoulli_5,13,SGD_adaptive,True,0.0001,10,NA,-36.14772415161133,-45.83052153569349,-45.82140140032231
322,bernoulli_5,13,SGD_adaptive,True,0.001,10,NA,-36.44772720336914,-45.83052153569349,-45.82140140032231
